,style,street,city,zip_code,beds,full_baths,sqft,year_built,days_on_mls,list_price,price_per_sqft,year,month,day
13698,MULTI_FAMILY,57  Clinton St,Staten Island,10304,6.0,2.0,2649.0,1899.0,224,650000.0,245.0,2023,5,27
13699,COOP,6300  Riverdale Ave,Bronx,10471,1.0,1.0,800.0,1962.0,225,194500.0,243.0,2023,5,26
13700,MULTI_FAMILY,1520  63rd St,Brooklyn,11219,5.0,3.0,1026.0,1925.0,225,1138000.0,1109.0,2023,5,26
13701,TOWNHOMES,4531  39th Pl,Queens,11104,3.0,2.0,1800.0,1952.0,225,2500000.0,1389.0,2023,5,26
13702,TOWNHOMES,163 E 64th St,New York,10065,5.0,6.0,8000.0,1872.0,225,15995000.0,1999.0,2023,5,26
13703,SINGLE_FAMILY,1717 W Farms Rd,Bronx,10460,0.0,2.0,,1952.0,225,10000000.0,,2023,5,26
13704,CONDOS,330 E 38th St,New York,10016,1.0,1.0,772.0,1989.0,225,1150000.0,1490.0,2023,5,26
13705,CONDOS,190  Cozine Ave,Brooklyn,11207,2.0,1.0,920.0,1990.0,225,359000.0,390.0,2023,5,26
13706,COOP,876  Broadway,New York,10003,3.0,3.0,,1883.0,225,4150000.0,,2023,5,26
13707,COOP,400 E 77th St,New York,10075,4.0,3.0,2000.0,1964.0,225,2379000.0,1190.0,2023,5,26
13708,CONDOS,30  West St,New York,10004,2.0,2.0,1526.0,2006.0,225,2375000.0,1556.0,2023,5,26
13709,SINGLE_FAMILY,88-32  Doran Ave,Glendale,11385,3.0,2.0,,1950.0,225,1025000.0,,2023,5,26
13710,CONDOS,250 E 30th St,New York,10016,0.0,1.0,441.0,2003.0,225,585000.0,1327.0,2023,5,26
13711,MULTI_FAMILY,108  Willow St,Brooklyn,11201,6.0,3.0,,1880.0,225,6999000.0,,2023,5,26
13712,COOP,8330  Vietor Ave,Elmhurst,11373,1.0,1.0,,1963.0,225,349900.0,,2023,5,26
13713,MULTI_FAMILY,129  4th Pl,Brooklyn,11231,2.0,4.0,2520.0,1952.0,225,2749000.0,1091.0,2023,5,26
13714,COOP,289  Parkside Ave,Brooklyn,11226,2.0,1.0,720.0,1931.0,225,425000.0,590.0,2023,5,26
13715,MULTI_FAMILY,342  Thomas S Boyland St,Brooklyn,11233,6.0,5.0,,2005.0,225,1249000.0,,2023,5,26
13716,COOP,340 E 74th St,Manhattan,10021,3.0,3.0,2192.0,1957.0,225,2499000.0,1140.0,2023,5,26
13717,COOP,875  Fifth Ave,New York,10065,2.0,2.0,,1940.0,225,4150000.0,,2023,5,26
13718,COOP,165 E 60th St,New York,10022,2.0,2.0,,1930.0,225,1495000.0,,2023,5,26
13719,COOP,54 E 8th St,New York,10003,0.0,1.0,475.0,1950.0,225,439000.0,924.0,2023,5,26
13720,CONDOS,30 E 76th St,New York,10021,0.0,2.0,1200.0,1928.0,225,1650000.0,1375.0,2023,5,26
13721,COOP,35  Park Avenue Ave,Manhattan,10016,1.0,1.0,,1955.0,229,749000.0,,2023,5,22
13722,COOP,209 W 118th St,Manhattan,10026,1.0,1.0,,1900.0,229,300000.0,,2023,5,22
13723,COOP,110-11  Queens Blvd,Queens,11375,1.0,1.0,820.0,1965.0,229,459000.0,560.0,2023,5,22
13724,CONDOS,160  Central Park,Manhattan,10019,2.0,2.0,1555.0,1930.0,229,3500000.0,2251.0,2023,5,22
13725,CONDOS,230 W 56th St,Manhattan,10019,2.0,2.0,1412.0,2002.0,229,3900000.0,2762.0,2023,5,22
13726,COOP,455  Fdr Dr,Manhattan,10002,2.0,1.0,,1952.0,229,795000.0,,2023,5,22
13727,COOP,820  Fifth Ave,Manhattan,10065,4.0,5.0,,1916.0,229,15000000.0,,2023,5,22
13728,COOP,14  Sutton Pl,Manhattan,10022,3.0,2.0,,1929.0,229,1595000.0,,2023,5,22
13729,COOP,3 E 77th St,Manhattan,10075,3.0,3.0,2350.0,1927.0,229,3495000.0,1487.0,2023,5,22
13730,COOP,10 W 66th St,Manhattan,10023,4.0,4.0,,1969.0,229,3995000.0,,2023,5,22
13731,CONDOS,368  Third Ave,Manhattan,10016,3.0,3.0,1601.0,2020.0,229,2795000.0,1746.0,2023,5,22
13732,COOP,10 E 70th St,Manhattan,10021,2.0,3.0,,1961.0,229,1650000.0,,2023,5,22
13733,COOP,260 W End Ave,Manhattan,10023,1.0,1.0,,1925.0,229,625000.0,,2023,5,22
13734,COOP,1185  Park Avenue Ave,Manhattan,10128,4.0,4.0,2900.0,1929.0,229,3495000.0,1205.0,2023,5,22
13735,CONDOS,1  Central Park,Manhattan,10023,2.0,2.0,1340.0,1960.0,229,3600000.0,2687.0,2023,5,22
13736,TOWNHOMES,37 W 94th St,Manhattan,10025,4.0,6.0,4950.0,1899.0,229,6995000.0,1413.0,2023,5,22
13737,CONDOS,543 W 122nd St,Manhattan,10027,1.0,1.0,801.0,2020.0,229,1175000.0,1467.0,2023,5,22
13738,COOP,102-10  66th Rd,Queens,11375,1.0,1.0,,1964.0,229,379000.0,,2023,5,22
13739,COOP,116 W 29th St,Manhattan,10001,3.0,2.0,3200.0,1920.0,229,2500000.0,781.0,2023,5,22
13740,COOP,1831  Madison Ave,Manhattan,10035,2.0,2.0,860.0,2001.0,229,669000.0,778.0,2023,5,22
13741,COOP,3442  80th St,Queens,11372,2.0,2.0,,1922.0,229,800000.0,,2023,5,22
13742,COOP,250  Mercer St,Manhattan,10012,0.0,1.0,,1888.0,229,665000.0,,2023,5,22
13743,COOP,2  Charlton St,Manhattan,10014,1.0,1.0,,1966.0,229,989000.0,,2023,5,22
13744,COOP,150 E 69th St,Manhattan,10021,2.0,2.0,,1960.0,229,2450000.0,,2023,5,22
13745,COOP,425 E 58th St,Manhattan,10022,2.0,2.0,1800.0,1975.0,229,1800000.0,1000.0,2023,5,22
13746,COOP,201 E 21st St,Manhattan,10010,0.0,1.0,,1963.0,229,600000.0,,2023,5,22
13747,COOP,425 E 58th St,Manhattan,10022,2.0,2.0,,1975.0,229,2400000.0,,2023,5,22
13748,COOP,575  Park Avenue Ave,Manhattan,10065,1.0,1.0,,1928.0,229,549000.0,,2023,5,22
13749,CONDOS,464 W 44th St,Manhattan,10036,2.0,2.0,1261.0,2007.0,229,1500000.0,1190.0,2023,5,22
13750,COOP,110-11  Queens Blvd,Queens,11375,1.0,1.0,782.0,1965.0,229,425000.0,543.0,2023,5,22
13751,COOP,251 E 32nd St,Manhattan,10016,2.0,1.0,,1964.0,229,799000.0,,2023,5,22
13752,COOP,162 E 91st St,Manhattan,10128,1.0,1.0,,1900.0,229,449000.0,,2023,5,22
13753,CONDOS,322 W 57th St,Manhattan,10019,0.0,1.0,650.0,1978.0,229,965000.0,1485.0,2023,5,22
13754,CONDOS,2351  Adam Clayton Powell Jr Blvd,Manhattan,10030,2.0,2.0,1056.0,2019.0,229,995000.0,942.0,2023,5,22
13755,COOP,885  Park Avenue Ave,Manhattan,10075,0.0,2.0,,1927.0,229,750000.0,,2023,5,22
13756,COOP,936  Fifth Ave,Manhattan,10021,3.0,4.0,,1955.0,229,3200000.0,,2023,5,22
13757,CONDOS,231  Tenth Ave,Manhattan,10011,2.0,2.0,1421.0,2005.0,229,1999000.0,1407.0,2023,5,22
13758,COOP,30 W 15th St,Manhattan,10011,2.0,2.0,2500.0,1908.0,229,2575000.0,1030.0,2023,5,22
13759,CONDOS,11  Hancock Pl,Manhattan,10027,2.0,2.0,1004.0,2021.0,229,1259000.0,1254.0,2023,5,22
13760,CONDOS,2351  Adam Clayton Powell Jr Blvd,Manhattan,10030,1.0,1.0,801.0,2019.0,229,695000.0,868.0,2023,5,22
13761,COOP,620  Park Avenue Ave,Manhattan,10065,0.0,2.0,600.0,1924.0,229,695000.0,1158.0,2023,5,22
13762,COOP,130 E End Ave,Manhattan,10028,4.0,4.0,,1929.0,229,7500000.0,,2023,5,22
13763,CONDOS,330 E 57th St,Manhattan,10022,3.0,2.0,1930.0,2007.0,229,2050000.0,1062.0,2023,5,22
13764,COOP,825  Fifth Ave,Manhattan,10021,1.0,2.0,,1927.0,229,2050000.0,,2023,5,22
13765,COOP,285  Riverside Dr,Manhattan,10025,1.0,1.0,800.0,1926.0,229,749000.0,936.0,2023,5,22
13766,COOP,230  Central Park,Manhattan,10024,4.0,4.0,2500.0,1926.0,229,4995000.0,1998.0,2023,5,22
13767,COOP,880  Fifth Ave,Manhattan,10021,0.0,2.0,1000.0,1948.0,229,1250000.0,1250.0,2023,5,22
13768,COOP,270  Water St,Manhattan,10038,2.0,1.0,1250.0,1900.0,229,1485000.0,1188.0,2023,5,22
13769,COOP,132 E 35th St,Manhattan,10016,1.0,1.0,,1967.0,229,775000.0,,2023,5,22
13770,COOP,912  Fifth Ave,Manhattan,10021,3.0,3.0,,1925.0,229,4850000.0,,2023,5,22
13771,CONDOS,205 E 16th St,Manhattan,10003,2.0,2.0,1441.0,1888.0,229,2375000.0,1648.0,2023,5,22
13772,COOP,60  Sutton Pl,Manhattan,10022,1.0,1.0,800.0,1951.0,229,775000.0,969.0,2023,5,22
13773,COOP,9  Barrow St,Manhattan,10014,1.0,1.0,,1885.0,229,800000.0,,2023,5,22
13774,COOP,2500  Johnson Ave,Bronx,10463,5.0,3.0,,1967.0,229,950000.0,,2023,5,22
13775,CONDOP,63 E 9th St,Manhattan,10003,1.0,1.0,,1955.0,229,725000.0,,2023,5,22
13776,COOP,45  Tudor City Pl,Manhattan,10017,1.0,1.0,,1927.0,229,575000.0,,2023,5,22
13777,CONDOS,308 W 133rd St,Manhattan,10030,1.0,1.0,724.0,2019.0,229,688500.0,951.0,2023,5,22
13778,COOP,1  Sutton Pl,Manhattan,10022,2.0,2.0,,1925.0,229,5775000.0,,2023,5,22
13779,COOP,115 E 67th St,Manhattan,10065,3.0,3.0,,1931.0,229,5850000.0,,2023,5,22
13780,COOP,2621  Palisade Ave,Bronx,10463,2.0,1.0,1000.0,1962.0,229,350000.0,350.0,2023,5,22
13781,COOP,175 E 62nd St,Manhattan,10065,4.0,4.0,,1963.0,229,1195000.0,,2023,5,22
13782,COOP,3725  Henry Hudson West Parkway Pkwy,Bronx,10463,2.0,1.0,1000.0,1952.0,229,285000.0,285.0,2023,5,22
13783,CONDOS,25  Columbus Circle Cir,Manhattan,10019,3.0,5.0,3491.0,2004.0,229,18995000.0,5441.0,2023,5,22
13784,COOP,235 E 87th St,Manhattan,10128,2.0,1.0,,1963.0,229,859000.0,,2023,5,22
13785,COOP,475  Fdr Dr,Manhattan,10002,1.0,1.0,,1955.0,229,619000.0,,2023,5,22
13786,COOP,418 E 59th St,Manhattan,10022,3.0,3.0,1800.0,1988.0,229,1995000.0,1108.0,2023,5,22
13787,COOP,225 E 57th St,Manhattan,10022,3.0,2.0,1290.0,1963.0,229,1185000.0,919.0,2023,5,22
13788,COOP,187  Pinehurst Ave,Manhattan,10033,1.0,1.0,,1925.0,229,329000.0,,2023,5,22
13789,CONDOS,100  Barclay St,Manhattan,10007,3.0,3.0,1986.0,1930.0,229,3895000.0,1961.0,2023,5,22
13790,COOP,860  Fifth Ave,Manhattan,10065,1.0,1.0,,1950.0,229,995000.0,,2023,5,22
13791,COOP,25  Sutton Pl,Manhattan,10022,3.0,4.0,,1928.0,229,4995000.0,,2023,5,22
13792,CONDOS,1  Central Park,Manhattan,10019,2.0,2.0,1996.0,1907.0,229,10495000.0,5258.0,2023,5,22
13793,CONDOP,70  Charlton St,Manhattan,10014,2.0,3.0,1631.0,2016.0,229,3450000.0,2115.0,2023,5,22
13794,COOP,425 E 58th St,Manhattan,10022,1.0,1.0,1400.0,1975.0,229,1395000.0,996.0,2023,5,22
13795,CONDOS,145  Lexington Ave,Manhattan,10016,2.0,2.0,1423.0,2007.0,229,1650000.0,1160.0,2023,5,22
13796,COOP,340 E 74th St,Manhattan,10021,3.0,2.0,,1957.0,229,1485000.0,,2023,5,22
13797,COOP,357 W 55th St,Manhattan,10019,1.0,1.0,975.0,1935.0,229,895000.0,918.0,2023,5,22
13798,COOP,23  Park Avenue Ave,Manhattan,10016,1.0,1.0,1049.0,1898.0,229,900000.0,858.0,2023,5,22
13799,COOP,85-10  34th Ave,Queens,11372,2.0,1.0,,1937.0,229,575000.0,,2023,5,22
13800,CONDOS,1289  Lexington Ave,Manhattan,10028,3.0,3.0,2835.0,2019.0,229,5000000.0,1764.0,2023,5,22
13801,COOP,2500  Johnson Ave,Bronx,10463,2.0,2.0,,1967.0,229,549000.0,,2023,5,22
13802,COOP,252 W 85th St,Manhattan,10024,2.0,1.0,900.0,1914.0,229,499000.0,554.0,2023,5,22
13803,COOP,340 E 93rd St,Manhattan,10128,3.0,3.0,,1980.0,229,1399000.0,,2023,5,22
13804,COOP,573  Grand St,Manhattan,10002,1.0,1.0,,1955.0,229,575000.0,,2023,5,22
13805,COOP,131 E 66th St,Manhattan,10065,4.0,2.0,,1907.0,229,4400000.0,,2023,5,22
13806,CONDOS,368  Third Ave,Manhattan,10016,0.0,1.0,578.0,2020.0,229,895000.0,1548.0,2023,5,22
13807,CONDOS,330 E 49th St,Manhattan,10017,0.0,1.0,,1962.0,229,648000.0,,2023,5,22
13808,COOP,1120  Fifth Ave,Manhattan,10128,3.0,3.0,3050.0,1925.0,229,6300000.0,2066.0,2023,5,22
13809,COOP,205 W 89th St,Manhattan,10024,4.0,3.0,,1915.0,229,2995000.0,,2023,5,22
13810,COOP,27 E 65th St,Manhattan,10065,2.0,2.0,,1964.0,229,715000.0,,2023,5,22
13811,COOP,251 E 32nd St,Manhattan,10016,1.0,1.0,,1964.0,229,585000.0,,2023,5,22
13812,COOP,550  Park Avenue Ave,Manhattan,10065,4.0,4.0,4000.0,1952.0,229,8200000.0,2050.0,2023,5,22
13813,COOP,110-11  Queens Blvd,Queens,11375,2.0,1.0,,1965.0,229,549000.0,,2023,5,22
13814,TOWNHOMES,244  Saratoga Ave,Brooklyn,11233,0.0,2.0,,1952.0,229,250000.0,,2023,5,22
13815,TOWNHOMES,1 W 123rd St,Manhattan,10027,6.0,3.0,11995.0,1910.0,229,7250000.0,604.0,2023,5,22
13816,COOP,205 E 63rd St,Manhattan,10065,0.0,1.0,,1963.0,229,695000.0,,2023,5,22
13817,COOP,132 E 35th St,Manhattan,10016,1.0,1.0,,1967.0,229,975000.0,,2023,5,22
13818,COOP,333 E 68th St,Manhattan,10065,3.0,3.0,,1928.0,229,4600000.0,,2023,5,22
13819,TOWNHOMES,305 W 123rd St,Manhattan,10027,4.0,3.0,3505.0,1900.0,229,2195000.0,626.0,2023,5,22
13820,CONDOS,99  Warren St,Manhattan,10007,4.0,3.0,2403.0,2006.0,229,6250000.0,2601.0,2023,5,22
13821,CONDOS,368  Third Ave,Manhattan,10016,2.0,2.0,996.0,2020.0,229,2300000.0,2309.0,2023,5,22
13822,TOWNHOMES,151  Columbia Heights Hts,Brooklyn,11201,12.0,9.0,7372.0,1847.0,229,7990000.0,1084.0,2023,5,22
13823,CONDOS,17  Convent Ave,Manhattan,10027,2.0,2.0,1051.0,2018.0,229,1148000.0,1092.0,2023,5,22
13824,CONDOS,1  Central Park,Manhattan,10023,1.0,2.0,943.0,1960.0,229,1249000.0,1324.0,2023,5,22
13825,COOP,375  Riverside Dr,Manhattan,10025,2.0,1.0,,1922.0,229,1050000.0,,2023,5,22
13826,COOP,110 E 57th St,Manhattan,10022,2.0,2.0,,1957.0,229,995000.0,,2023,5,22
13827,COOP,55 E 72nd St,Manhattan,10021,0.0,1.0,,1924.0,229,550000.0,,2023,5,22
13828,COOP,785  Park Avenue Ave,Manhattan,10021,3.0,4.0,,1940.0,229,2995000.0,,2023,5,22
13829,COOP,390  Riverside /G Dr,Manhattan,10025,3.0,3.0,,1924.0,229,3200000.0,,2023,5,22
13830,CONDOS,768  Fifth Ave,Manhattan,10019,2.0,2.0,1487.0,1907.0,229,4995000.0,3359.0,2023,5,22
13831,COOP,50  Sutton Pl,Manhattan,10022,1.0,1.0,,1956.0,229,862000.0,,2023,5,22
13832,COOP,2500  Johnson Ave,Bronx,10463,1.0,1.0,750.0,1967.0,229,305000.0,407.0,2023,5,22
13833,COOP,25 E 86th St,Manhattan,10028,2.0,2.0,,1929.0,229,1998000.0,,2023,5,22
13834,TOWNHOMES,6031  Huxley Ave,Bronx,10471,4.0,3.0,,1910.0,229,900000.0,,2023,5,22
13835,COOP,115 E 67th St,Manhattan,10065,0.0,2.0,,1931.0,229,999000.0,,2023,5,22
13836,TOWNHOMES,36 E 63rd St,Manhattan,10065,10.0,10.0,15875.0,1930.0,229,60000000.0,3780.0,2023,5,22
13837,COOP,710  Park Avenue Ave,Manhattan,10021,2.0,2.0,,1948.0,229,2500000.0,,2023,5,22
13838,COOP,2575  Palisade Ave,Bronx,10463,3.0,2.0,1500.0,1958.0,229,605000.0,403.0,2023,5,22
13839,TOWNHOMES,60-66  Clark St,Brooklyn,11201,0.0,2.0,,1952.0,229,25000000.0,,2023,5,22
13840,COOP,5614  Netherland Ave,Bronx,10471,1.0,1.0,750.0,1949.0,229,165000.0,220.0,2023,5,22
13841,COOP,130 E 75th St,Manhattan,10021,3.0,3.0,,1920.0,229,3150000.0,,2023,5,22
13842,COOP,121 E 60th St,Manhattan,10022,0.0,2.0,,1923.0,229,895000.0,,2023,5,22
13843,CONDOS,368  Third Ave,Manhattan,10016,3.0,3.0,1605.0,2020.0,229,3529000.0,2199.0,2023,5,22
13844,TOWNHOMES,735  Washington St,Manhattan,10014,4.0,5.0,,1899.0,229,10995000.0,,2023,5,22
13845,COOP,3475  Greystone Ave,Bronx,10463,1.0,1.0,1000.0,1958.0,229,205000.0,205.0,2023,5,22
13846,CONDOS,543 W 122nd St,Manhattan,10027,0.0,1.0,542.0,2020.0,229,975000.0,1799.0,2023,5,22
13847,CONDOS,368  Third Ave,Manhattan,10016,2.0,2.0,997.0,2020.0,229,1939000.0,1945.0,2023,5,22
13848,CONDOS,419 E 84th St,Manhattan,10028,1.0,1.0,1034.0,1910.0,229,1290000.0,1248.0,2023,5,22
13849,CONDOS,368  Third Ave,Manhattan,10016,2.0,2.0,997.0,2020.0,229,2295000.0,2302.0,2023,5,22
13850,COOP,345 E 56th St,Manhattan,10022,2.0,2.0,1450.0,1960.0,229,950000.0,655.0,2023,5,22
13851,CONDOS,11  Hancock Pl,Manhattan,10027,2.0,2.0,1001.0,2021.0,229,1195000.0,1194.0,2023,5,22
13852,CONDOS,543 W 122nd St,Manhattan,10027,2.0,2.0,1243.0,2020.0,229,1600000.0,1287.0,2023,5,22
13853,CONDOS,200 E 69th St,Manhattan,10021,1.0,1.0,684.0,1991.0,229,1050000.0,1535.0,2023,5,22
13854,CONDOS,11  Hancock Pl,Manhattan,10027,1.0,1.0,753.0,2021.0,229,917000.0,1218.0,2023,5,22
13855,CONDOS,2351  Adam Clayton Powell Jr Blvd,Manhattan,10030,1.0,1.0,623.0,2019.0,229,775000.0,1244.0,2023,5,22
13856,CONDOS,2351  Adam Clayton Powell Jr Blvd,Manhattan,10030,0.0,1.0,508.0,2019.0,229,550000.0,1083.0,2023,5,22
13857,SINGLE_FAMILY,1217  84th St,Brooklyn,11228,3.0,1.0,2052.0,1930.0,229,1649000.0,804.0,2023,5,22
13858,CONDOS,143-26  41st Ave,Flushing,11355,2.0,2.0,869.0,2009.0,229,912450.0,1050.0,2023,5,22
13859,CONDOS,535 W End Ave,New York,10024,7.0,7.0,8451.0,2008.0,229,14900000.0,1763.0,2023,5,22
13860,CONDOS,1462  Flatbush Ave,Brooklyn,11210,2.0,1.0,860.0,1952.0,229,650000.0,756.0,2023,5,22
13861,CONDOS,143-28  41st Ave,Flushing,11355,0.0,1.0,446.0,2016.0,229,490600.0,1100.0,2023,5,22
13862,CONDOS,143-28  41st Ave,Flushing,11355,1.0,1.0,642.0,2016.0,229,706200.0,1100.0,2023,5,22
13863,CONDOP,300 E 40th St,New York,10016,2.0,2.0,1350.0,1968.0,235,1570000.0,1163.0,2023,5,16
13864,COOP,303 E 57th St,New York,10022,2.0,3.0,,1967.0,235,1650000.0,,2023,5,16
13865,COOP,4410  Cayuga Ave,Bronx,10471,1.0,1.0,750.0,1931.0,235,299000.0,399.0,2023,5,16
13866,SINGLE_FAMILY,111-26  177th St,Jamaica,11433,4.0,1.0,,1930.0,235,685000.0,,2023,5,16
13867,COOP,2020 E 41st St,Brooklyn,11234,3.0,1.0,1300.0,1931.0,235,398000.0,306.0,2023,5,16
13868,MULTI_FAMILY,639  Tompkins Ave,Staten Island,10305,2.0,2.0,12200.0,2002.0,235,3995000.0,327.0,2023,5,16
13869,COOP,2020 E 41st St,Brooklyn,11234,3.0,1.0,1300.0,1952.0,235,398000.0,306.0,2023,5,16
13870,LAND,Adj Fr Capodanno Blvd,Staten Island,10306,2.0,2.0,,1952.0,235,99000.0,,2023,5,16
13871,CONDOS,211 E 13th St,New York,10003,2.0,2.0,1233.0,2013.0,235,3100000.0,2514.0,2023,5,16
13872,LAND,929  Father Capodanno Blvd,Staten Island,10306,2.0,2.0,,1952.0,235,275000.0,,2023,5,16
13873,CONDOS,230 E 63rd St,Manhattan,10065,3.0,2.0,1743.0,2013.0,235,5499000.0,3155.0,2023,5,16
13874,COOP,405 W 23rd St,New York,10011,0.0,1.0,500.0,1930.0,235,590000.0,1180.0,2023,5,16
13875,COOP,3202  Nostrand Ave,Brooklyn,11229,1.0,1.0,850.0,1959.0,235,500000.0,588.0,2023,5,16
13876,APARTMENT,240  Riverside Blvd,New York,10069,0.0,1.0,585.0,2004.0,235,799000.0,1366.0,2023,5,16
13877,COOP,311 W 83rd St,New York,10024,2.0,2.0,1400.0,1952.0,235,2465000.0,1761.0,2023,5,16
13878,COOP,360  Cabrini Blvd,New York,10040,1.0,1.0,,1941.0,235,418500.0,,2023,5,16
13879,MULTI_FAMILY,144-38  26 Ave,Flushing,11354,5.0,3.0,2158.0,1965.0,235,1498888.0,695.0,2023,5,16
13880,MULTI_FAMILY,3538  12th Ave,Brooklyn,11218,5.0,3.0,2106.0,1920.0,235,1550000.0,736.0,2023,5,16
13881,CONDOS,370  91st St,Brooklyn,11209,2.0,2.0,941.0,1994.0,235,799999.0,850.0,2023,5,16
13882,MULTI_FAMILY,1123  Madison St,Brooklyn,11221,5.0,2.0,,1905.0,235,299000.0,,2023,5,16
13883,COOP,3531  Bronxwood Ave,Bronx,10469,1.0,1.0,875.0,1962.0,236,155000.0,177.0,2023,5,15
13884,CONDOS,20  Pine St,New York,10005,2.0,2.0,1444.0,1928.0,236,1695000.0,1174.0,2023,5,15
13885,CONDOS,69-01  242nd St,Little Neck,11362,1.0,1.0,,1988.0,236,388000.0,,2023,5,15
13886,MULTI_FAMILY,104-17  37th Dr,Corona,11368,11.0,8.0,,2008.0,236,1899000.0,,2023,5,15
13887,SINGLE_FAMILY,1214  84th St,Brooklyn,11228,3.0,1.0,1372.0,1920.0,236,1350000.0,984.0,2023,5,15
13888,MULTI_FAMILY,930 E 15th St,Brooklyn,11230,2.0,6.0,1804.0,1925.0,236,1388000.0,769.0,2023,5,15
13889,COOP,115 E 36th St,Manhattan,10016,2.0,2.0,,1900.0,236,1700000.0,,2023,5,15
13890,CONDOS,515 E 72nd St,New York,10021,2.0,2.0,1163.0,1985.0,236,2300000.0,1978.0,2023,5,15
13891,SINGLE_FAMILY,1784 E 27th St,Brooklyn,11229,3.0,1.0,2190.0,1925.0,236,1669000.0,762.0,2023,5,15
13892,CONDOS,521  Park Ave,Manhattan,10065,4.0,4.0,3440.0,1912.0,236,5950000.0,1730.0,2023,5,15
13893,SINGLE_FAMILY,2784  Batchelder St,Brooklyn,11235,4.0,2.0,2700.0,1925.0,236,1200000.0,444.0,2023,5,15
13894,COOP,87-15  165th St,Jamaica,11432,0.0,1.0,,1958.0,236,129000.0,,2023,5,15
13895,SINGLE_FAMILY,642  Glenmore Ave,Brooklyn,11207,4.0,2.0,1000.0,1899.0,236,315000.0,315.0,2023,5,15
13896,COOP,1935  Shore Pkwy,Brooklyn,11214,3.0,1.0,1200.0,1963.0,236,438000.0,365.0,2023,5,15
13897,COOP,8909  Bay 16th St,Brooklyn,11214,1.0,1.0,750.0,1947.0,236,299880.0,400.0,2023,5,15
13898,MULTI_FAMILY,855 E 223rd St,Bronx,10466,8.0,5.0,3252.0,2006.0,236,989000.0,304.0,2023,5,15
13899,MULTI_FAMILY,704 E 182nd St,Bronx,10457,7.0,3.0,3045.0,2001.0,236,989000.0,325.0,2023,5,15
13900,CONDOS,157 W 57th St,Manhattan,10019,2.0,2.0,2009.0,2013.0,236,7695000.0,3830.0,2023,5,15
13901,CONDOS,411 E 53rd St,New York,10022,4.0,3.0,2000.0,1959.0,236,2000000.0,1000.0,2023,5,15
13902,SINGLE_FAMILY,9224  168th Pl,Jamaica,11433,4.0,3.0,1312.0,1925.0,237,699000.0,533.0,2023,5,14
13903,CONDOS,156  Devoe St,Brooklyn,11211,1.0,1.0,656.0,2023.0,237,1095000.0,1669.0,2023,5,14
13904,SINGLE_FAMILY,2660  Mill Ave,Brooklyn,11234,3.0,2.0,1824.0,1965.0,237,800000.0,439.0,2023,5,14
13905,MULTI_FAMILY,728  Autumn Ave,Brooklyn,11208,13.0,6.0,,2023.0,237,1300000.0,,2023,5,14
13906,COOP,3015  Riverdale Ave,New York,10463,1.0,1.0,,1952.0,237,279000.0,,2023,5,14
13907,COOP,3015  Riverdale Ave,New York,10463,1.0,1.0,,1952.0,237,279000.0,,2023,5,14
13908,MULTI_FAMILY,221 E 42nd St,Brooklyn,11203,4.0,2.0,2000.0,1915.0,237,750000.0,375.0,2023,5,14
13909,CONDOS,212 E 47th St,New York,10017,2.0,2.0,,1979.0,238,1350000.0,,2023,5,13
13910,COOP,3015  Riverdale Ave,New York,10463,2.0,2.0,,1952.0,238,421421.0,,2023,5,13
13911,COOP,3017  Riverdale Ave,Bronx,10463,1.0,1.0,,1952.0,238,299900.0,,2023,5,13
13912,MULTI_FAMILY,136-08  Hillside Ave,Richmond Hill,11418,5.0,3.0,2090.0,1920.0,238,1150000.0,550.0,2023,5,13
13913,LAND,93  Serell Ave,Annandale,10312,2.0,2.0,,1952.0,238,135000.0,,2023,5,13
13914,COOP,35  Seacoast Ter,Brooklyn,11235,1.0,1.0,750.0,1952.0,239,419000.0,559.0,2023,5,12
13915,CONDOS,422  Maryland Ave,Staten Island,10305,1.0,1.0,950.0,1974.0,239,255500.0,269.0,2023,5,12
13916,CONDOS,230 W 56th St,New York,10019,2.0,2.0,1477.0,2002.0,239,3495000.0,2366.0,2023,5,12
13917,COOP,50  Sutton Pl,New York,10022,2.0,2.0,,1956.0,239,995000.0,,2023,5,12
13918,CONDOS,33 W 56th St,New York,10019,2.0,2.0,1515.0,2009.0,239,2995000.0,1977.0,2023,5,12
13919,CONDOS,1  Hanson Pl,Brooklyn,11243,1.0,1.0,934.0,1927.0,239,1075000.0,1151.0,2023,5,12
13920,CONDOS,266 W 115th St,New York,10026,2.0,2.0,1217.0,2007.0,239,1075000.0,883.0,2023,5,12
13921,CONDOS,66  Clinton St,New York,10002,1.0,2.0,975.0,2022.0,239,1795000.0,1841.0,2023,5,12
13922,COOP,333 E 55th St,New York,10022,1.0,1.0,,1962.0,239,789000.0,,2023,5,12
13923,CONDOS,91-06  Whitney Ave,Elmhurst,11373,1.0,1.0,689.0,2010.0,239,450000.0,653.0,2023,5,12
13924,SINGLE_FAMILY,4324  219th St,Bayside,11361,3.0,1.0,1035.0,1920.0,239,736300.0,711.0,2023,5,12
13925,COOP,700  Park Ave,New York,10021,2.0,3.0,,1961.0,239,1950000.0,,2023,5,12
13926,LAND,43-19/21  54th St,Woodside,11377,2.0,2.0,,1952.0,239,1598000.0,,2023,5,12
13927,COOP,17 E 89th St,Manhattan,10128,3.0,2.0,,1925.0,239,2495000.0,,2023,5,12
